config_hash,holdout_season,position,stat,use_weather,use_opponent_epa,use_rest_days,use_home_away,dist_family,k,l1_alpha,n_train,n_holdout,log_loss,brier,mae,rmse,bias,aic,max_reliability_dev,fit_seconds,convergence_flag
2d7e7b96b1b914db,2021,qb,passing_yards,True,False,False,False,legacy,2,0.0,2573,629,0.742894146899676,0.2578638211367205,75.44011537814535,94.84435554035744,11.644850748191633,25293.610459114625,0.43308450818540184,29.3012,ok
2d7e7b96b1b914db,2021,qb,passing_tds,True,False,False,False,legacy,2,0.0,2573,603,0.6842345248901193,0.2427260889431496,0.950627994481585,1.1586780243762131,0.04735449123456089,4287.2559958015045,0.21872135593746933,29.3012,ok
2d7e7b96b1b914db,2021,qb,interceptions,True,False,False,False,legacy,2,0.0,2573,573,0.5996305342631754,0.20681419457998937,0.6989027471301079,0.8453156180471609,0.020503515621428086,188.76514393857963,0.7316345535253289,29.3012,ok
2d7e7b96b1b914db,2021,qb,completions,True,False,False,False,legacy,2,0.0,2573,629,0.7696238965481881,0.2687405095073916,6.459121428687066,8.238650080272077,0.6581681291457959,15466.968233418751,0.4290084348846584,29.3012,ok
fb3265f3b48938b1,2021,qb,passing_yards,True,False,False,False,legacy,4,0.0,2573,629,0.7562720185604301,0.25890684228461575,75.0151069881178,95.07984597838822,10.761286569301605,25293.610459114625,0.36968835203330475,29.3012,ok
fb3265f3b48938b1,2021,qb,passing_tds,True,False,False,False,legacy,4,0.0,2573,603,0.6894524283217732,0.24543225854865963,0.9572280302474141,1.1613242510988362,0.03778281776041631,4287.2559958015045,0.2408856810843928,29.3012,ok
fb3265f3b48938b1,2021,qb,interceptions,True,False,False,False,legacy,4,0.0,2573,573,0.5994017860491815,0.20686338384513833,0.7017051480086367,0.8457362148475946,0.0192464419386599,188.76514393857963,0.39211638344344246,29.3012,ok
fb3265f3b48938b1,2021,qb,completions,True,False,False,False,legacy,4,0.0,2573,629,0.7883650107735891,0.2696931725917216,6.437723019891173,8.267338569882813,0.5606609211015635,15466.968233418751,0.4401389312718613,29.3012,ok
d0d58593dc712bef,2021,qb,passing_yards,True,False,False,False,legacy,6,0.0,2573,629,0.7692503479990795,0.26029368319492246,75.11764366304692,95.69848055336513,9.912277549530478,25293.610459114625,0.38884589914380663,29.3012,ok
d0d58593dc712bef,2021,qb,passing_tds,True,False,False,False,legacy,6,0.0,2573,603,0.6945126243566067,0.24776855529185854,0.9634393128491019,1.1649880144632148,0.030351547179313758,4287.2559958015045,0.2225659296464988,29.3012,ok
d0d58593dc712bef,2021,qb,interceptions,True,False,False,False,legacy,6,0.0,2573,573,0.5995859629546033,0.20698207369521446,0.7031994202148992,0.8461440885442497,0.017773966713505892,188.76514393857963,0.6347166153749361,29.3012,ok
d0d58593dc712bef,2021,qb,completions,True,False,False,False,legacy,6,0.0,2573,629,0.8048284703188988,0.27080892865750045,6.463093772758701,8.326375495176583,0.4727844367739133,15466.968233418751,0.5790581552358764,29.3012,ok
aa71fe00d5aff19c,2021,qb,passing_yards,True,False,False,False,legacy,8,0.0,2573,629,0.779871849768043,0.2615704555643741,75.41452027432094,96.30884798832741,9.18590661006749,25293.610459114625,0.41418893043825666,29.3012,ok
aa71fe00d5aff19c,2021,qb,passing_tds,True,False,False,False,legacy,8,0.0,2573,603,0.6986563584680703,0.24960518568163106,0.9682034850826349,1.1683465275090155,0.02450652163803405,4287.2559958015045,0.21151913991099747,29.3012,ok
aa71fe00d5aff19c,2021,qb,interceptions,True,False,False,False,legacy,8,0.0,2573,573,0.5998244938733739,0.2070979548126492,0.7041344515684849,0.8464822497011297,0.01644273900209349,188.76514393857963,0.6108115291730605,29.3012,ok
aa71fe00d5aff19c,2021,qb,completions,True,False,False,False,legacy,8,0.0,2573,629,0.8179319080436727,0.2718533387022901,6.502371688631669,8.383430476838436,0.3991937890578388,15466.968233418751,0.5818361335735308,29.3012,ok
16ebfd71bc150b18,2021,qb,passing_yards,True,False,False,False,legacy,12,0.0,2573,629,0.7955331071881862,0.26364272989512205,75.98311629239664,97.32079081051911,8.055738424856916,25293.610459114625,0.3931599476518306,29.3012,ok
16ebfd71bc150b18,2021,qb,passing_tds,True,False,False,False,legacy,12,0.0,2573,603,0.7047839000046096,0.2522253566642131,0.9755389371207408,1.1737561176658196,0.01593474126440972,4287.2559958015045,0.23777168036693824,29.3012,ok
16ebfd71bc150b18,2021,qb,interceptions,True,False,False,False,legacy,12,0.0,2573,573,0.6002568443422513,0.20728778201751313,0.7052393798380201,0.846993024050839,0.01429865123229492,188.76514393857963,0.7087233346939521,29.3012,ok
16ebfd71bc150b18,2021,qb,completions,True,False,False,False,legacy,12,0.0,2573,629,0.8369056849977401,0.2736005243747666,6.571046233378628,8.477292402039826,0.28624426794913277,15466.968233418751,0.5847668004321385,29.3012,ok
5f0b953062af4259,2021,qb,passing_yards,True,False,False,False,legacy,16,0.0,2573,629,0.8063622779598847,0.2652021223245068,76.41903722512106,98.08364798378747,7.232180141642217,25293.610459114625,0.38057681457219417,29.3012,ok
5f0b953062af4259,2021,qb,passing_tds,True,False,False,False,legacy,16,0.0,2573,603,0.7090383184464322,0.25398445820917936,0.9804311930455631,1.1777865892244113,0.009950687269321135,4287.2559958015045,0.2518946757287365,29.3012,ok
5f0b953062af4259,2021,qb,interceptions,True,False,False,False,legacy,16,0.0,2573,573,0.600596302860632,0.20742928996548554,0.7058673639475774,0.8473582444518957,0.012697970721244196,188.76514393857963,0.5316743394544188,29.3012,ok
5f0b953062af4259,2021,qb,completions,True,False,False,False,legacy,16,0.0,2573,629,0.8498488237122999,0.27495230788224784,6.628749136160693,8.54781188249258,0.20469302198960446,15466.968233418751,0.5862920631138568,29.3012,ok
f73ca2adc4e369b3,2021,qb,passing_yards,True,False,False,False,count_aware,2,0.0,2573,629,0.7504731875247589,0.2541011227364548,75.44011537814535,94.84435554035744,11.644850748191633,25293.610459114625,0.4954848745124487,50.4435,ok
f73ca2adc4e369b3,2021,qb,passing_tds,True,False,False,False,count_aware,2,0.0,2573,603,0.6820298543130889,0.24297564892627208,0.9485156834333728,1.1525124046268218,0.02817592050563265,5396.1554924961465,0.18654160264394498,50.4435,ok
f73ca2adc4e369b3,2021,qb,interceptions,True,False,False,False,count_aware,2,0.0,2573,573,0.595904354065173,0.2053128856132546,0.6985493295432872,0.844791271956596,0.009292309174691085,4127.714545829906,0.14330036659937165,50.4435,ok
f73ca2adc4e369b3,2021,qb,completions,True,False,False,False,count_aware,2,0.0,2573,629,0.7489950185806188,0.2626942179275442,6.375242727055787,8.168943025335683,0.5592602786429354,13735.117529302168,0.9017143247569018,50.4435,ok
269ead35998471a6,2021,qb,passing_yards,True,False,False,False,count_aware,4,0.0,2573,629,0.8117924782988614,0.25953610764440826,75.0151069881178,95.07984597838822,10.761286569301605,25293.610459114625,0.48818980165606046,50.4435,ok
269ead35998471a6,2021,qb,passing_tds,True,False,False,False,count_aware,4,0.0,2573,603,0.6885499480174522,0.24597251287801145,0.9590295594403349,1.1598927179218725,0.02095378912192999,5396.1554924961465,0.2659027708324033,50.4435,ok
269ead35998471a6,2021,qb,interceptions,True,False,False,False,count_aware,4,0.0,2573,573,0.5967320268083165,0.20581087650026353,0.7011934227219496,0.8454954872930186,0.009664912524139334,4127.714545829906,0.07521668733786649,50.4435,ok
269ead35998471a6,2021,qb,completions,True,False,False,False,count_aware,4,0.0,2573,629,0.7506013186401083,0.26241548270826054,6.40224849873849,8.2418481039287,0.4772872140997967,13735.117529302168,0.9017143247569018,50.4435,ok
5fa5c2c969bdab96,2021,qb,passing_yards,True,False,False,False,count_aware,6,0.0,2573,629,0.8683105475730041,0.26292362331340047,75.11764366304692,95.69848055336513,9.912277549530478,25293.610459114625,0.489983399932476,50.4435,ok
5fa5c2c969bdab96,2021,qb,passing_tds,True,False,False,False,count_aware,6,0.0,2573,603,0.6929018750927457,0.24787978137992356,0.9662364239406014,1.1654457362025143,0.015347677666743506,5396.1554924961465,0.24843003641418904,50.4435,ok
5fa5c2c969bdab96,2021,qb,interceptions,True,False,False,False,count_aware,6,0.0,2573,573,0.5972481173518526,0.20610230912810043,0.7026388731850212,0.8460301898455417,0.009388930818730077,4127.714545829906,0.04951771214991172,50.4435,ok
5fa5c2c969bdab96,2021,qb,completions,True,False,False,False,count_aware,6,0.0,2573,629,0.7522738927839828,0.2626815251829772,6.451790349558205,8.31927913420639,0.40033904202036485,13735.117529302168,0.9017143247569018,50.4435,ok
7889b7225356246e,2021,qb,passing_yards,True,False,False,False,count_aware,8,0.0,2573,629,0.90461422252721,0.265654566623486,75.41452027432094,96.30884798832741,9.18590661006749,25293.610459114625,0.4910288842918688,50.4435,ok
7889b7225356246e,2021,qb,passing_tds,True,False,False,False,count_aware,8,0.0,2573,603,0.6960512454913332,0.24922018387664155,0.9714836231634354,1.1697173573515134,0.010961961472374673,5396.1554924961465,0.204028662523434,50.4435,ok
7889b7225356246e,2021,qb,interceptions,True,False,False,False,count_aware,8,0.0,2573,573,0.5976022554761492,0.20629625624141756,0.7035659377391088,0.8464387258079958,0.00897661039123957,4127.714545829906,0.1129527507176768,50.4435,ok
7889b7225356246e,2021,qb,completions,True,False,False,False,count_aware,8,0.0,2573,629,0.7537846129660932,0.2630749784455495,6.499305460310809,8.385574410215781,0.33498839184261264,13735.117529302168,0.9017143247569018,50.4435,ok
4ad79b219c249946,2021,qb,passing_yards,True,False,False,False,count_aware,12,0.0,2573,629,0.9221347352338969,0.2706488402435391,75.98311629239664,97.32079081051911,8.055738424856916,25293.610459114625,0.49220208346234723,50.4435,ok
4ad79b219c249946,2021,qb,passing_tds,True,False,False,False,count_aware,12,0.0,2573,603,0.7003607586976983,0.25100327235875264,0.9783575523109003,1.175863995158503,0.004582851029827741,5396.1554924961465,0.22062150780287748,50.4435,ok
