config_hash,holdout_season,position,stat,use_weather,use_opponent_epa,use_rest_days,use_home_away,dist_family,k,l1_alpha,n_train,n_holdout,log_loss,brier,mae,rmse,bias,aic,max_reliability_dev,fit_seconds,convergence_flag
2d7e7b96b1b914db,2023,qb,passing_yards,True,False,False,False,legacy,2,0.0,3925,646,0.7699618500699928,0.2567217267637169,74.39169618181315,93.91272445673253,10.687659637632432,44023.92265336914,0.4065088427513941,27.1906,ok
2d7e7b96b1b914db,2023,qb,passing_tds,True,False,False,False,legacy,2,0.0,3925,613,0.6479748768056283,0.2278392806691754,0.8637001281709423,1.057555691890686,0.11354406645736072,7440.468007054888,0.1898150015251987,27.1906,ok
2d7e7b96b1b914db,2023,qb,interceptions,True,False,False,False,legacy,2,0.0,3925,577,0.5842359142478211,0.20198544525749196,0.6987464983991839,0.8476907283496022,0.02786152870476136,454.78733146649853,0.2812930133978465,27.1906,ok
2d7e7b96b1b914db,2023,qb,completions,True,False,False,False,legacy,2,0.0,3925,646,0.7638327583083064,0.26075242155607714,6.218030361333717,7.948423945626861,0.7947998081630865,27039.572153189198,0.35705309866669765,27.1906,ok
fb3265f3b48938b1,2023,qb,passing_yards,True,False,False,False,legacy,4,0.0,3925,646,0.8153693066212968,0.26027186351683557,75.46570277808178,95.11246940502447,10.885440537273428,44023.92265336914,0.40001543939158396,27.1906,ok
fb3265f3b48938b1,2023,qb,passing_tds,True,False,False,False,legacy,4,0.0,3925,613,0.6518910058812558,0.2297216607283881,0.8706344524689844,1.0622685906373501,0.11392642607227013,7440.468007054888,0.20653811145293965,27.1906,ok
fb3265f3b48938b1,2023,qb,interceptions,True,False,False,False,legacy,4,0.0,3925,577,0.5845353886322521,0.20215224693274686,0.7002555739182426,0.8475345234332295,0.024245841250816764,454.78733146649853,0.3447657985805419,27.1906,ok
fb3265f3b48938b1,2023,qb,completions,True,False,False,False,legacy,4,0.0,3925,646,0.7974792515542831,0.2650066110709074,6.290700863161261,8.053893746808955,0.7791335259147634,27039.572153189198,0.398477457010877,27.1906,ok
d0d58593dc712bef,2023,qb,passing_yards,True,False,False,False,legacy,6,0.0,3925,646,0.8465509910550987,0.26238423253045084,76.25421221940353,96.0434325087154,10.832969535529983,44023.92265336914,0.44079495761404597,27.1906,ok
d0d58593dc712bef,2023,qb,passing_tds,True,False,False,False,legacy,6,0.0,3925,613,0.6553655256968649,0.2313555496505702,0.8757396429199859,1.066184201517075,0.11290589417562076,7440.468007054888,0.2553642540634077,27.1906,ok
d0d58593dc712bef,2023,qb,interceptions,True,False,False,False,legacy,6,0.0,3925,577,0.584871993693288,0.20232243295101957,0.70117892497737,0.8474668984813797,0.021766096337696366,454.78733146649853,0.3875249637463074,27.1906,ok
d0d58593dc712bef,2023,qb,completions,True,False,False,False,legacy,6,0.0,3925,646,0.8210001401502369,0.2676108045784301,6.34292826920343,8.135560688186274,0.7535035058904342,27039.572153189198,0.4147274179962124,27.1906,ok
aa71fe00d5aff19c,2023,qb,passing_yards,True,False,False,False,legacy,8,0.0,3925,646,0.8693047003562383,0.26383572663768784,76.81930188471549,96.76587636896761,10.717459441442863,44023.92265336914,0.44927021310275506,27.1906,ok
aa71fe00d5aff19c,2023,qb,passing_tds,True,False,False,False,legacy,8,0.0,3925,613,0.6581867623445944,0.2326547216959391,0.8799266641909637,1.0693494028921864,0.11164320859140137,7440.468007054888,0.20641310127977175,27.1906,ok
aa71fe00d5aff19c,2023,qb,interceptions,True,False,False,False,legacy,8,0.0,3925,577,0.5851528784469044,0.2024627966189101,0.7017394482831673,0.8474173435145208,0.019924155026819962,454.78733146649853,0.45433231623490367,27.1906,ok
aa71fe00d5aff19c,2023,qb,completions,True,False,False,False,legacy,8,0.0,3925,646,0.8383855388539381,0.26938267896428386,6.38505332984441,8.199040447513173,0.728571370179877,27039.572153189198,0.4125192613374744,27.1906,ok
16ebfd71bc150b18,2023,qb,passing_yards,True,False,False,False,legacy,12,0.0,3925,646,0.9003583299156416,0.26577383312965647,77.6264669977946,97.80604712551289,10.465435059481122,44023.92265336914,0.45339273284921366,27.1906,ok
16ebfd71bc150b18,2023,qb,passing_tds,True,False,False,False,legacy,12,0.0,3925,613,0.6623690758537668,0.23452879512228034,0.8859145385531297,1.0740894223264466,0.10928831242124944,7440.468007054888,0.239903698212857,27.1906,ok
16ebfd71bc150b18,2023,qb,interceptions,True,False,False,False,legacy,12,0.0,3925,577,0.5855695217442891,0.20267043582764985,0.7023714241388708,0.8473376352771809,0.017335004229703976,454.78733146649853,0.45799734786297774,27.1906,ok
16ebfd71bc150b18,2023,qb,completions,True,False,False,False,legacy,12,0.0,3925,646,0.8624262211526182,0.2716865762190878,6.455426348037486,8.290639791094701,0.6867859750910718,27039.572153189198,0.4029090216483635,27.1906,ok
5f0b953062af4259,2023,qb,passing_yards,True,False,False,False,legacy,16,0.0,3925,646,0.9206123731084978,0.26705359953628593,78.18708277513889,98.51821698974967,10.245307073059651,44023.92265336914,0.4626010324519647,27.1906,ok
5f0b953062af4259,2023,qb,passing_tds,True,False,False,False,legacy,16,0.0,3925,613,0.665289593398123,0.23579884911615007,0.8899540180662925,1.0774576087320749,0.10737741584408522,7440.468007054888,0.2098559165347711,27.1906,ok
5f0b953062af4259,2023,qb,interceptions,True,False,False,False,legacy,16,0.0,3925,577,0.5858588090643834,0.2028145044257193,0.7027070447760999,0.8472742462843783,0.015583507853705233,454.78733146649853,0.4830707387094706,27.1906,ok
5f0b953062af4259,2023,qb,completions,True,False,False,False,legacy,16,0.0,3925,646,0.8783041814972653,0.2731553316723048,6.504849158257282,8.353479916398818,0.6548770882028508,27039.572153189198,0.40562877812803344,27.1906,ok
f73ca2adc4e369b3,2023,qb,passing_yards,True,False,False,False,count_aware,2,0.0,3925,646,0.6984444716875352,0.24548804977487598,74.39169618181315,93.91272445673253,10.687659637632432,44023.92265336914,0.4476208601144327,44.9894,ok
f73ca2adc4e369b3,2023,qb,passing_tds,True,False,False,False,count_aware,2,0.0,3925,613,0.6516771778314691,0.22963584909718932,0.8619099113872833,1.0569993638320463,0.1028152668968062,9053.325277815404,0.1853991213670998,44.9894,ok
f73ca2adc4e369b3,2023,qb,interceptions,True,False,False,False,count_aware,2,0.0,3925,577,0.5807884605398485,0.19973819438224924,0.6987613185287823,0.8473897940843601,0.021112278410375135,7044.370032093455,0.049306953659913,44.9894,ok
f73ca2adc4e369b3,2023,qb,completions,True,False,False,False,count_aware,2,0.0,3925,646,0.7374632137860533,0.25742907887891303,6.209011706636695,7.938853286459244,0.729182832196868,23653.299158970924,0.9123492258174543,44.9894,ok
269ead35998471a6,2023,qb,passing_yards,True,False,False,False,count_aware,4,0.0,3925,646,0.7070509025066699,0.24749173273660816,75.46570277808178,95.11246940502447,10.885440537273428,44023.92265336914,0.41319888811356176,44.9894,ok
269ead35998471a6,2023,qb,passing_tds,True,False,False,False,count_aware,4,0.0,3925,613,0.6548880347752599,0.23124261654254302,0.8695184079830212,1.0623462651605886,0.10596228102485786,9053.325277815404,0.19425116882993487,44.9894,ok
269ead35998471a6,2023,qb,interceptions,True,False,False,False,count_aware,4,0.0,3925,577,0.5810182273521487,0.1999395655636059,0.700372114945774,0.8472990403738172,0.01882953600595528,7044.370032093455,0.2919611125468585,44.9894,ok
269ead35998471a6,2023,qb,completions,True,False,False,False,count_aware,4,0.0,3925,646,0.7425643054848793,0.2588149636140693,6.28447742563312,8.04967421033797,0.7302532216585217,23653.299158970924,0.3741081009863523,44.9894,ok
5fa5c2c969bdab96,2023,qb,passing_yards,True,False,False,False,count_aware,6,0.0,3925,646,0.7288510646794345,0.24913517681929948,76.25421221940353,96.0434325087154,10.832969535529983,44023.92265336914,0.4161654521265188,44.9894,ok
5fa5c2c969bdab96,2023,qb,passing_tds,True,False,False,False,count_aware,6,0.0,3925,613,0.6570702586888089,0.23228611419603512,0.8753147683108446,1.0664926159846018,0.10655868673260031,9053.325277815404,0.4257656175782543,44.9894,ok
5fa5c2c969bdab96,2023,qb,interceptions,True,False,False,False,count_aware,6,0.0,3925,577,0.5811961450348925,0.20007367038080207,0.7012261360106062,0.8472696779942285,0.017198786381435637,7044.370032093455,0.24456939645127784,44.9894,ok
5fa5c2c969bdab96,2023,qb,completions,True,False,False,False,count_aware,6,0.0,3925,646,0.7456918900011101,0.25976559654195075,6.338480935840876,8.133740441749673,0.714287795958005,23653.299158970924,0.38842027597181317,44.9894,ok
7889b7225356246e,2023,qb,passing_yards,True,False,False,False,count_aware,8,0.0,3925,646,0.7326744602365516,0.25059150862014107,76.81930188471549,96.76587636896761,10.717459441442863,44023.92265336914,0.39317468792027777,44.9894,ok
7889b7225356246e,2023,qb,passing_tds,True,False,False,False,count_aware,8,0.0,3925,613,0.6586645223925784,0.23302497902241973,0.8799464523301691,1.0697530115470917,0.10636874585533126,9053.325277815404,0.2544850150343096,44.9894,ok
7889b7225356246e,2023,qb,interceptions,True,False,False,False,count_aware,8,0.0,3925,577,0.5813231216368215,0.20016538774720433,0.7017494038480439,0.8472459613405549,0.015958958041629848,7044.370032093455,0.3853068288251858,44.9894,ok
7889b7225356246e,2023,qb,completions,True,False,False,False,count_aware,8,0.0,3925,646,0.7478939856587684,0.26048623694482537,6.384008047952842,8.19848787139575,0.6957595866646996,23653.299158970924,0.3897221420797278,44.9894,ok
