config_hash,holdout_season,position,stat,use_weather,use_opponent_epa,use_rest_days,use_home_away,dist_family,k,l1_alpha,n_train,n_holdout,log_loss,brier,mae,rmse,bias,aic,max_reliability_dev,fit_seconds,convergence_flag
2d7e7b96b1b914db,2022,qb,passing_yards,True,False,False,False,legacy,2,0.0,3235,631,0.7832034505558774,0.26162347843427713,71.00869053846684,91.21587335964219,14.853378791831133,34977.2785223425,0.4594952715918411,27.8239,ok
2d7e7b96b1b914db,2022,qb,passing_tds,True,False,False,False,legacy,2,0.0,3235,601,0.6553588692504559,0.23070253253680728,0.9097639376334344,1.0899683338189172,0.14789595035633155,5897.402174078762,0.157746727469784,27.8239,ok
2d7e7b96b1b914db,2022,qb,interceptions,True,False,False,False,legacy,2,0.0,3235,571,0.6242505659939362,0.219338986345716,0.7175972424010448,0.8501428876396022,0.024198237729028692,318.06633413909947,0.6158000026902902,27.8239,ok
2d7e7b96b1b914db,2022,qb,completions,True,False,False,False,legacy,2,0.0,3235,631,0.7561476451335384,0.26094791022868574,6.17682686128932,7.848611960162268,1.0646422862782456,21458.873616787052,0.32120809884104007,27.8239,ok
fb3265f3b48938b1,2022,qb,passing_yards,True,False,False,False,legacy,4,0.0,3235,631,0.8055686496958928,0.2624295232127904,70.96380231362407,91.5073768010316,13.634543955143403,34977.2785223425,0.41301585246066685,27.8239,ok
fb3265f3b48938b1,2022,qb,passing_tds,True,False,False,False,legacy,4,0.0,3235,601,0.6555161145069662,0.2306146742445497,0.9101349843871085,1.087886058935795,0.1365339463785283,5897.402174078762,0.19450532298482925,27.8239,ok
fb3265f3b48938b1,2022,qb,interceptions,True,False,False,False,legacy,4,0.0,3235,571,0.6217884162287978,0.21826942749033298,0.7173081622933903,0.8492767605967518,0.019882485713470302,318.06633413909947,0.3442355164094175,27.8239,ok
fb3265f3b48938b1,2022,qb,completions,True,False,False,False,legacy,4,0.0,3235,631,0.7700151232548502,0.2617464871616169,6.190714873302862,7.9042907128750555,0.9285719853199408,21458.873616787052,0.34361388027052187,27.8239,ok
d0d58593dc712bef,2022,qb,passing_yards,True,False,False,False,legacy,6,0.0,3235,631,0.821403644902832,0.2632384062868564,71.21650454964303,91.97947040049148,12.66218831165243,34977.2785223425,0.4125448361594176,27.8239,ok
d0d58593dc712bef,2022,qb,passing_tds,True,False,False,False,legacy,6,0.0,3235,601,0.6574621808962263,0.23130886741825585,0.9116096628603167,1.0882359940995263,0.12855497070580296,5897.402174078762,0.18299147160046592,27.8239,ok
d0d58593dc712bef,2022,qb,interceptions,True,False,False,False,legacy,6,0.0,3235,571,0.6205509238317461,0.21769534318498998,0.7170126909989203,0.8488166896885592,0.01694481038099946,318.06633413909947,0.5261955465898176,27.8239,ok
d0d58593dc712bef,2022,qb,completions,True,False,False,False,legacy,6,0.0,3235,631,0.7806968206401509,0.2626435476446389,6.213154122705256,7.965496460907426,0.8244355674338677,21458.873616787052,0.33832157830233345,27.8239,ok
aa71fe00d5aff19c,2022,qb,passing_yards,True,False,False,False,legacy,8,0.0,3235,631,0.8329564363872423,0.263909102506846,71.45994871608855,92.41518999506322,11.887010295598296,34977.2785223425,0.4163822570813229,27.8239,ok
aa71fe00d5aff19c,2022,qb,passing_tds,True,False,False,False,legacy,8,0.0,3235,601,0.6594595841005272,0.23204030417269905,0.91299024088518,1.0891410339829628,0.12255993872514145,5897.402174078762,0.16975781749471364,27.8239,ok
aa71fe00d5aff19c,2022,qb,interceptions,True,False,False,False,legacy,8,0.0,3235,571,0.6198136993236685,0.21733938457473648,0.7167820031952709,0.8485330069861714,0.014768979988107809,318.06633413909947,0.7116994946221264,27.8239,ok
aa71fe00d5aff19c,2022,qb,completions,True,False,False,False,legacy,8,0.0,3235,631,0.7888372008803214,0.2633893513317082,6.236250807984616,8.018429869479117,0.7429319725852356,21458.873616787052,0.34550232604177655,27.8239,ok
16ebfd71bc150b18,2022,qb,passing_yards,True,False,False,False,legacy,12,0.0,3235,631,0.8486545497322482,0.26493573503578405,71.81905168409227,93.11330369608972,10.738254137849758,34977.2785223425,0.460478797716259,27.8239,ok
16ebfd71bc150b18,2022,qb,passing_tds,True,False,False,False,legacy,12,0.0,3235,601,0.6627896378577911,0.23326064552465162,0.9153066266554165,1.091133848124693,0.11406275115894837,5897.402174078762,0.2797356043901258,27.8239,ok
16ebfd71bc150b18,2022,qb,interceptions,True,False,False,False,legacy,12,0.0,3235,571,0.6189984457661137,0.2169306886892347,0.7164101683738875,0.8482119725756813,0.011720624358916788,318.06633413909947,0.21394801535654345,27.8239,ok
16ebfd71bc150b18,2022,qb,completions,True,False,False,False,legacy,12,0.0,3235,631,0.8003487482506351,0.26452177671595345,6.278565154171456,8.100733341037847,0.6237615043674759,21458.873616787052,0.3362579149721324,27.8239,ok
5f0b953062af4259,2022,qb,passing_yards,True,False,False,False,legacy,16,0.0,3235,631,0.8588525530749327,0.26568947188711556,72.15435135722471,93.62933333844263,9.930158565733862,34977.2785223425,0.4373662409396075,27.8239,ok
5f0b953062af4259,2022,qb,passing_tds,True,False,False,False,legacy,16,0.0,3235,601,0.665287069292862,0.23416925797884,0.9166818116115822,1.092876389651546,0.10828316550990781,5897.402174078762,0.1702780317048232,27.8239,ok
5f0b953062af4259,2022,qb,interceptions,True,False,False,False,legacy,16,0.0,3235,571,0.6185761708076745,0.21671042634929877,0.7161397052127799,0.8480446789891708,0.009667562769089304,318.06633413909947,0.13494760715572174,27.8239,ok
5f0b953062af4259,2022,qb,completions,True,False,False,False,legacy,16,0.0,3235,631,0.8081066621649624,0.2653495088269696,6.316776434398757,8.160663554763854,0.5407469000008498,21458.873616787052,0.3407511156218975,27.8239,ok
f73ca2adc4e369b3,2022,qb,passing_yards,True,False,False,False,count_aware,2,0.0,3235,631,0.7518517818224834,0.25035799117851293,71.00869053846684,91.21587335964219,14.853378791831133,34977.2785223425,0.45312397270303484,47.0597,ok
f73ca2adc4e369b3,2022,qb,passing_tds,True,False,False,False,count_aware,2,0.0,3235,601,0.6496827205626341,0.2283942549202547,0.9023100032955119,1.084185467355301,0.13029542307511718,7280.8150392855805,0.1824019080664453,47.0597,ok
f73ca2adc4e369b3,2022,qb,interceptions,True,False,False,False,count_aware,2,0.0,3235,571,0.6156994560892269,0.21546478562577684,0.7175376421473817,0.8497431000739353,0.015594174402719815,5618.94990600954,0.06907000476645708,47.0597,ok
f73ca2adc4e369b3,2022,qb,completions,True,False,False,False,count_aware,2,0.0,3235,631,0.7230657123188857,0.25263148292988125,6.151224833477741,7.804143341343896,0.9703502266424289,18879.50299745886,0.28494719950652536,47.0597,ok
269ead35998471a6,2022,qb,passing_yards,True,False,False,False,count_aware,4,0.0,3235,631,0.7588919402541916,0.2525393101709621,70.96380231362407,91.5073768010316,13.634543955143403,34977.2785223425,0.43132430440714786,47.0597,ok
269ead35998471a6,2022,qb,passing_tds,True,False,False,False,count_aware,4,0.0,3235,601,0.6518246207650423,0.22924762222619022,0.9056600643843037,1.0848879438625398,0.1236560445890552,7280.8150392855805,0.18845779179028052,47.0597,ok
269ead35998471a6,2022,qb,interceptions,True,False,False,False,count_aware,4,0.0,3235,571,0.6147967565861382,0.21501590545620242,0.717359102262368,0.8490968851108613,0.012946535906672357,5618.94990600954,0.2837343551841282,47.0597,ok
269ead35998471a6,2022,qb,completions,True,False,False,False,count_aware,4,0.0,3235,631,0.72435670008339,0.25277079967278726,6.1729904556341975,7.881437376812413,0.8551959593326957,18879.50299745886,0.3233478050234545,47.0597,ok
5fa5c2c969bdab96,2022,qb,passing_yards,True,False,False,False,count_aware,6,0.0,3235,631,0.7838944743920317,0.25467429282540927,71.21650454964303,91.97947040049148,12.66218831165243,34977.2785223425,0.41093583117771537,47.0597,ok
5fa5c2c969bdab96,2022,qb,passing_tds,True,False,False,False,count_aware,6,0.0,3235,601,0.6537776497751283,0.22999368567070208,0.9083742109851883,1.086431991716331,0.11831038731320759,7280.8150392855805,0.19261118267909436,47.0597,ok
5fa5c2c969bdab96,2022,qb,interceptions,True,False,False,False,count_aware,6,0.0,3235,571,0.6142738184695393,0.2147489956412591,0.7170796247604636,0.8487340458845174,0.01106080675882685,5618.94990600954,0.2796816539494461,47.0597,ok
5fa5c2c969bdab96,2022,qb,completions,True,False,False,False,count_aware,6,0.0,3235,631,0.7255311236758899,0.25305302565607796,6.200384152778032,7.952410539399429,0.7636172233094608,18879.50299745886,0.32247601479488297,47.0597,ok
7889b7225356246e,2022,qb,passing_yards,True,False,False,False,count_aware,8,0.0,3235,631,0.7895712609021828,0.2565097303656679,71.45994871608855,92.41518999506322,11.887010295598296,34977.2785223425,0.42342039992689356,47.0597,ok
7889b7225356246e,2022,qb,passing_tds,True,False,False,False,count_aware,8,0.0,3235,601,0.6553815151688266,0.23059178164714136,0.910745239872928,1.0879727506720127,0.11403006161186337,7280.8150392855805,0.17266114791605022,47.0597,ok
7889b7225356246e,2022,qb,interceptions,True,False,False,False,count_aware,8,0.0,3235,571,0.6139323469298265,0.21457144314521923,0.716824904542375,0.8485026753185659,0.009633325973327013,5618.94990600954,0.6113822401163005,47.0597,ok
7889b7225356246e,2022,qb,completions,True,False,False,False,count_aware,8,0.0,3235,631,0.7264973344281052,0.25332844877836874,6.227807076758326,8.01070013216233,0.6907459577963007,18879.50299745886,0.3046060542147401,47.0597,ok
4ad79b219c249946,2022,qb,passing_yards,True,False,False,False,count_aware,12,0.0,3235,631,0.801810294994486,0.25940697817537073,71.81905168409227,93.11330369608972,10.738254137849758,34977.2785223425,0.4278679392720463,47.0597,ok
4ad79b219c249946,2022,qb,passing_tds,True,False,False,False,count_aware,12,0.0,3235,601,0.6577943122266591,0.2314728546243268,0.9139597658449158,1.0905890411848194,0.10765726025878743,7280.8150392855805,0.4388677913065294,47.0597,ok
