player_id,season,week,stat,line,actual_value,book,selected_side,selected_odds,selected_book_implied_prob,selected_fair_american,selected_raw_prob,selected_prob,selected_edge,result,stake_units,profit_units,game_id,recent_team,opponent_team 
00-0038134,2024,5,rushing_tds,1.5,0.0,synthetic,under,-110,0.5238095238095238,-2622.0,0.9632599509336408,0.9632599509336408,0.43945042712411697,win,1.0,0.9090909090909091,2024_05_SEA_NYG,SEA,NYG
00-0032385,2024,5,rushing_yards,1.5,0.0,synthetic,over,-110,0.5238095238095238,-2506.0,0.9616341205463402,0.9616341205463402,0.4378245967368164,loss,1.0,-1.0,2024_05_TB_ATL,TB,ATL
00-0033282,2024,5,rushing_yards,1.5,-1.0,synthetic,over,-110,0.5238095238095238,-2506.0,0.9616341205463402,0.9616341205463402,0.4378245967368164,loss,1.0,-1.0,2024_05_BUF_HOU,BUF,HOU
00-0033307,2024,5,rushing_yards,1.5,0.0,synthetic,over,-110,0.5238095238095238,-2506.0,0.9616341205463402,0.9616341205463402,0.4378245967368164,loss,1.0,-1.0,2024_05_NE_MIA,NE,MIA
00-0035500,2024,5,rushing_yards,1.5,0.0,synthetic,over,-110,0.5238095238095238,-2506.0,0.9616341205463402,0.9616341205463402,0.4378245967368164,loss,1.0,-1.0,2024_05_ARI_SF,ARI,SF
00-0036331,2024,5,rushing_yards,1.5,3.0,synthetic,over,-110,0.5238095238095238,-2506.0,0.9616341205463402,0.9616341205463402,0.4378245967368164,win,1.0,0.9090909090909091,2024_05_JAX_IND,JAX,IND
00-0036613,2024,5,rushing_yards,1.5,0.0,synthetic,over,-110,0.5238095238095238,-2506.0,0.9616341205463402,0.9616341205463402,0.4378245967368164,loss,1.0,-1.0,2024_05_MIA_NE,MIA,NE
00-0037239,2024,5,rushing_yards,1.5,0.0,synthetic,over,-110,0.5238095238095238,-2506.0,0.9616341205463402,0.9616341205463402,0.4378245967368164,loss,1.0,-1.0,2024_05_NO_KC,NO,KC
00-0037740,2024,5,rushing_yards,1.5,0.0,synthetic,over,-110,0.5238095238095238,-2506.0,0.9616341205463402,0.9616341205463402,0.4378245967368164,loss,1.0,-1.0,2024_05_NYJ_MIN,NYJ,MIN
00-0038994,2024,5,rushing_yards,1.5,0.0,synthetic,over,-110,0.5238095238095238,-2506.0,0.9616341205463402,0.9616341205463402,0.4378245967368164,loss,1.0,-1.0,2024_05_MIN_NYJ,MIN,NYJ
00-0039062,2024,5,rushing_yards,1.5,0.0,synthetic,over,-110,0.5238095238095238,-2506.0,0.9616341205463402,0.9616341205463402,0.4378245967368164,loss,1.0,-1.0,2024_05_CAR_CHI,CAR,CHI
00-0033955,2024,5,receiving_yards,1.5,0.0,synthetic,over,-110,0.5238095238095238,-2465.0,0.9610166936176595,0.9610166936176595,0.4372071698081357,loss,1.0,-1.0,2024_05_WAS_CLE,WAS,CLE
00-0037304,2024,5,receiving_yards,1.5,23.0,synthetic,over,-110,0.5238095238095238,-2357.0,0.9592992337246948,0.9592992337246948,0.435489709915171,win,1.0,0.9090909090909091,2024_05_PIT_DAL,PIT,DAL
00-0038543,2024,5,receptions,6.5,4.0,synthetic,under,-110,0.5238095238095238,-2255.0,0.9575440483741375,0.9575440483741375,0.4337345245646137,win,1.0,0.9090909090909091,2024_05_SEA_NYG,SEA,NYG
00-0033895,2024,5,receiving_yards,1.5,22.0,synthetic,over,-110,0.5238095238095238,-2254.0,0.9575129628274465,0.9575129628274465,0.43370343901792263,win,1.0,0.9090909090909091,2024_05_CHI_CAR,CHI,CAR
00-0038396,2024,5,rushing_yards,1.5,4.0,synthetic,over,-110,0.5238095238095238,-2204.0,0.9566053922597075,0.9566053922597075,0.4327958684501837,win,1.0,0.9090909090909091,2024_05_NYG_SEA,NYG,SEA
00-0037840,2024,5,rushing_tds,1.5,1.0,synthetic,under,-110,0.5238095238095238,-2120.0,0.9549616916915217,0.9549616916915217,0.43115216788199784,win,1.0,0.9090909090909091,2024_05_LA_GB,LA,GB
00-0038783,2024,5,receiving_yards,1.5,8.0,synthetic,over,-110,0.5238095238095238,-2092.0,0.9543726924068154,0.9543726924068154,0.4305631685972916,win,1.0,0.9090909090909091,2024_05_DEN_LV,DEN,LV
00-0033906,2024,5,rushing_tds,1.5,0.0,synthetic,under,-110,0.5238095238095238,-2063.0,0.9537579781018312,0.9537579781018312,0.4299484542923073,win,1.0,0.9090909090909091,2024_05_NO_KC,NO,KC
00-0036554,2024,5,receptions,7.5,2.0,synthetic,under,-110,0.5238095238095238,-1897.0,0.949928266121969,0.949928266121969,0.4261187423124452,win,1.0,0.9090909090909091,2024_05_HOU_BUF,HOU,BUF
00-0038041,2024,5,receptions,6.5,6.0,synthetic,under,-110,0.5238095238095238,-1761.0,0.9462536061165518,0.9462536061165518,0.422444082307028,win,1.0,0.9090909090909091,2024_05_DAL_PIT,DAL,PIT
00-0035640,2024,5,receptions,6.5,4.0,synthetic,under,-110,0.5238095238095238,-1758.0,0.9461816108610681,0.9461816108610681,0.4223720870515443,win,1.0,0.9090909090909091,2024_05_SEA_NYG,SEA,NYG
00-0038117,2024,5,receptions,6.5,6.0,synthetic,under,-110,0.5238095238095238,-1687.0,0.9440492803243249,0.9440492803243249,0.42023975651480105,win,1.0,0.9090909090909091,2024_05_NYG_SEA,NYG,SEA
00-0032918,2024,5,receptions,0.5,0.0,synthetic,over,-110,0.5238095238095238,-1679.0,0.9437901864527357,0.9437901864527357,0.4199806626432119,loss,1.0,-1.0,2024_05_MIN_NYJ,MIN,NYJ
00-0033925,2024,5,receptions,0.5,1.0,synthetic,over,-110,0.5238095238095238,-1679.0,0.9437901864527357,0.9437901864527357,0.4199806626432119,win,1.0,0.9090909090909091,2024_05_CLE_WAS,CLE,WAS
00-0033955,2024,5,receptions,0.5,0.0,synthetic,over,-110,0.5238095238095238,-1679.0,0.9437901864527357,0.9437901864527357,0.4199806626432119,loss,1.0,-1.0,2024_05_WAS_CLE,WAS,CLE
00-0035125,2024,5,receptions,0.5,0.0,synthetic,over,-110,0.5238095238095238,-1679.0,0.9437901864527357,0.9437901864527357,0.4199806626432119,loss,1.0,-1.0,2024_05_MIA_NE,MIA,NE
00-0036630,2024,5,receptions,0.5,2.0,synthetic,over,-110,0.5238095238095238,-1679.0,0.9437901864527357,0.9437901864527357,0.4199806626432119,win,1.0,0.9090909090909091,2024_05_BAL_CIN,BAL,CIN
00-0036984,2024,5,receptions,0.5,6.0,synthetic,over,-110,0.5238095238095238,-1679.0,0.9437901864527357,0.9437901864527357,0.4199806626432119,win,1.0,0.9090909090909091,2024_05_IND_JAX,IND,JAX
00-0037120,2024,5,receptions,0.5,3.0,synthetic,over,-110,0.5238095238095238,-1679.0,0.9437901864527357,0.9437901864527357,0.4199806626432119,win,1.0,0.9090909090909091,2024_05_IND_JAX,IND,JAX
00-0037263,2024,5,receptions,0.5,3.0,synthetic,over,-110,0.5238095238095238,-1679.0,0.9437901864527357,0.9437901864527357,0.4199806626432119,win,1.0,0.9090909090909091,2024_05_ATL_TB,ATL,TB
00-0038098,2024,5,receptions,0.5,0.0,synthetic,over,-110,0.5238095238095238,-1679.0,0.9437901864527357,0.9437901864527357,0.4199806626432119,loss,1.0,-1.0,2024_05_CLE_WAS,CLE,WAS
00-0038396,2024,5,receptions,0.5,3.0,synthetic,over,-110,0.5238095238095238,-1679.0,0.9437901864527357,0.9437901864527357,0.4199806626432119,win,1.0,0.9090909090909091,2024_05_NYG_SEA,NYG,SEA
00-0038705,2024,5,receptions,0.5,1.0,synthetic,over,-110,0.5238095238095238,-1679.0,0.9437901864527357,0.9437901864527357,0.4199806626432119,win,1.0,0.9090909090909091,2024_05_ARI_SF,ARI,SF
00-0039325,2024,5,receptions,0.5,0.0,synthetic,over,-110,0.5238095238095238,-1679.0,0.9437901864527357,0.9437901864527357,0.4199806626432119,loss,1.0,-1.0,2024_05_KC_NO,KC,NO
00-0039875,2024,5,receptions,0.5,1.0,synthetic,over,-110,0.5238095238095238,-1679.0,0.9437901864527357,0.9437901864527357,0.4199806626432119,win,1.0,0.9090909090909091,2024_05_BUF_HOU,BUF,HOU
00-0036322,2024,5,receiving_tds,1.5,0.0,synthetic,under,-110,0.5238095238095238,-1662.0,0.943259623729428,0.943259623729428,0.4194500999199041,win,1.0,0.9090909090909091,2024_05_MIN_NYJ,MIN,NYJ
00-0031588,2024,5,receptions,6.5,6.0,synthetic,under,-110,0.5238095238095238,-1582.0,0.9405293987657679,0.9405293987657679,0.4167198749562441,win,1.0,0.9090909090909091,2024_05_HOU_BUF,HOU,BUF
00-0034975,2024,5,carries,3.5,5.0,synthetic,over,-110,0.5238095238095238,-1580.0,0.9404831622878383,0.9404831622878383,0.4166736384783145,win,1.0,0.9090909090909091,2024_05_BAL_CIN,BAL,CIN
00-0037304,2024,5,receptions,0.5,2.0,synthetic,over,-110,0.5238095238095238,-1551.0,0.9394234585565105,0.9394234585565105,0.4156139347469867,win,1.0,0.9090909090909091,2024_05_PIT_DAL,PIT,DAL
00-0039384,2024,5,carries,3.5,18.0,synthetic,over,-110,0.5238095238095238,-1539.0,0.9390036484509674,0.9390036484509674,0.41519412464144356,win,1.0,0.9090909090909091,2024_05_NYG_SEA,NYG,SEA
00-0036332,2024,5,receptions,0.5,1.0,synthetic,over,-110,0.5238095238095238,-1521.0,0.9383114697675917,0.9383114697675917,0.4145019459580679,win,1.0,0.9090909090909091,2024_05_JAX_IND,JAX,IND
00-0036984,2024,5,carries,3.5,10.0,synthetic,over,-110,0.5238095238095238,-1509.0,0.9378480317874434,0.9378480317874434,0.4140385079779195,win,1.0,0.9090909090909091,2024_05_IND_JAX,IND,JAX
00-0033553,2024,5,carries,16.5,19.0,synthetic,under,-110,0.5238095238095238,-1489.0,0.9370807252170383,0.9370807252170383,0.4132712014075145,loss,1.0,-1.0,2024_05_ARI_SF,ARI,SF
00-0027973,2024,5,rushing_yards,2.5,3.0,synthetic,over,-110,0.5238095238095238,-1472.0,0.9363874505920463,0.9363874505920463,0.4125779267825225,win,1.0,0.9090909090909091,2024_05_CAR_CHI,CAR,CHI
00-0034827,2024,5,rushing_yards,2.5,0.0,synthetic,over,-110,0.5238095238095238,-1472.0,0.9363874505920463,0.9363874505920463,0.4125779267825225,loss,1.0,-1.0,2024_05_CHI_CAR,CHI,CAR
00-0035125,2024,5,rushing_yards,2.5,3.0,synthetic,over,-110,0.5238095238095238,-1472.0,0.9363874505920463,0.9363874505920463,0.4125779267825225,win,1.0,0.9090909090909091,2024_05_MIA_NE,MIA,NE
00-0036264,2024,5,rushing_yards,2.5,10.0,synthetic,over,-110,0.5238095238095238,-1472.0,0.9363874505920463,0.9363874505920463,0.4125779267825225,win,1.0,0.9090909090909091,2024_05_GB_LA,GB,LA
00-0038621,2024,5,rushing_yards,2.5,0.0,synthetic,over,-110,0.5238095238095238,-1472.0,0.9363874505920463,0.9363874505920463,0.4125779267825225,loss,1.0,-1.0,2024_05_NE_MIA,NE,MIA
00-0038738,2024,5,rushing_yards,2.5,6.0,synthetic,over,-110,0.5238095238095238,-1472.0,0.9363874505920463,0.9363874505920463,0.4125779267825225,win,1.0,0.9090909090909091,2024_05_DAL_PIT,DAL,PIT
00-0039890,2024,5,rushing_yards,2.5,4.0,synthetic,over,-110,0.5238095238095238,-1472.0,0.9363874505920463,0.9363874505920463,0.4125779267825225,win,1.0,0.9090909090909091,2024_05_IND_JAX,IND,JAX
00-0031595,2024,5,receiving_yards,2.5,5.0,synthetic,over,-110,0.5238095238095238,-1440.0,0.9350766419192997,0.9350766419192997,0.4112671181097759,win,1.0,0.9090909090909091,2024_05_DEN_LV,DEN,LV
00-0032918,2024,5,receiving_yards,2.5,0.0,synthetic,over,-110,0.5238095238095238,-1440.0,0.9350766419192997,0.9350766419192997,0.4112671181097759,loss,1.0,-1.0,2024_05_MIN_NYJ,MIN,NYJ
00-0036630,2024,5,receiving_yards,2.5,31.0,synthetic,over,-110,0.5238095238095238,-1440.0,0.9350766419192997,0.9350766419192997,0.4112671181097759,win,1.0,0.9090909090909091,2024_05_BAL_CIN,BAL,CIN
00-0038396,2024,5,receiving_yards,2.5,50.0,synthetic,over,-110,0.5238095238095238,-1440.0,0.9350766419192997,0.9350766419192997,0.4112671181097759,win,1.0,0.9090909090909091,2024_05_NYG_SEA,NYG,SEA
00-0038794,2024,5,receiving_yards,2.5,3.0,synthetic,over,-110,0.5238095238095238,-1440.0,0.9350766419192997,0.9350766419192997,0.4112671181097759,win,1.0,0.9090909090909091,2024_05_DEN_LV,DEN,LV
00-0038046,2024,5,receptions,0.5,3.0,synthetic,over,-110,0.5238095238095238,-1383.0,0.9325613124000611,0.9325613124000611,0.4087517885905373,win,1.0,0.9090909090909091,2024_05_BAL_CIN,BAL,CIN
00-0039890,2024,5,receptions,0.5,4.0,synthetic,over,-110,0.5238095238095238,-1374.0,0.9321396793590724,0.9321396793590724,0.40833015554954855,win,1.0,0.9090909090909091,2024_05_IND_JAX,IND,JAX
00-0036332,2024,5,receiving_yards,2.5,2.0,synthetic,over,-110,0.5238095238095238,-1371.0,0.9320147770084335,0.9320147770084335,0.40820525319890966,loss,1.0,-1.0,2024_05_JAX_IND,JAX,IND
00-0037292,2024,5,receptions,0.5,1.0,synthetic,over,-110,0.5238095238095238,-1367.0,0.9318199947205957,0.9318199947205957,0.4080104709110719,win,1.0,0.9090909090909091,2024_05_IND_JAX,IND,JAX
00-0030565,2024,5,carries,4.5,4.0,synthetic,over,-110,0.5238095238095238,-1349.0,0.9309708455687641,0.9309708455687641,0.40716132175924025,loss,1.0,-1.0,2024_05_SEA_NYG,SEA,NYG
00-0033873,2024,5,carries,4.5,6.0,synthetic,over,-110,0.5238095238095238,-1349.0,0.9309708455687641,0.9309708455687641,0.40716132175924025,win,1.0,0.9090909090909091,2024_05_KC_NO,KC,NO
00-0035228,2024,5,carries,4.5,7.0,synthetic,over,-110,0.5238095238095238,-1349.0,0.9309708455687641,0.9309708455687641,0.40716132175924025,win,1.0,0.9090909090909091,2024_05_ARI_SF,ARI,SF
00-0037834,2024,5,carries,4.5,4.0,synthetic,over,-110,0.5238095238095238,-1349.0,0.9309708455687641,0.9309708455687641,0.40716132175924025,loss,1.0,-1.0,2024_05_SF_ARI,SF,ARI
00-0039918,2024,5,carries,4.5,5.0,synthetic,over,-110,0.5238095238095238,-1349.0,0.9309708455687641,0.9309708455687641,0.40716132175924025,win,1.0,0.9090909090909091,2024_05_CHI_CAR,CHI,CAR
00-0034272,2024,5,receptions,0.5,0.0,synthetic,over,-110,0.5238095238095238,-1340.0,0.9305727960073775,0.9305727960073775,0.4067632721978537,loss,1.0,-1.0,2024_05_BUF_HOU,BUF,HOU
00-0033217,2024,5,receptions,0.5,2.0,synthetic,over,-110,0.5238095238095238,-1335.0,0.9303178068482448,0.9303178068482448,0.406508283038721,win,1.0,0.9090909090909091,2024_05_IND_JAX,IND,JAX
00-0036422,2024,5,receptions,0.5,1.0,synthetic,over,-110,0.5238095238095238,-1291.0,0.9281270784571758,0.9281270784571758,0.40431755464765196,win,1.0,0.9090909090909091,2024_05_DEN_LV,DEN,LV
00-0033307,2024,5,receptions,5.5,1.0,synthetic,under,-110,0.5238095238095238,-1285.0,0.9278173262577398,0.9278173262577398,0.404007802448216,win,1.0,0.9090909090909091,2024_05_NE_MIA,NE,MIA
00-0039040,2024,5,receptions,5.5,1.0,synthetic,under,-110,0.5238095238095238,-1285.0,0.9278173262577398,0.9278173262577398,0.404007802448216,win,1.0,0.9090909090909091,2024_05_MIA_NE,MIA,NE
00-0038134,2024,5,carries,14.5,5.0,synthetic,under,-110,0.5238095238095238,-1277.0,0.9273778342388999,0.9273778342388999,0.403568310429376,win,1.0,0.9090909090909091,2024_05_SEA_NYG,SEA,NYG
00-0035021,2024,5,receptions,0.5,0.0,synthetic,over,-110,0.5238095238095238,-1276.0,0.9273046763025626,0.9273046763025626,0.4034951524930388,loss,1.0,-1.0,2024_05_IND_JAX,IND,JAX
00-0039359,2024,5,receptions,0.5,2.0,synthetic,over,-110,0.5238095238095238,-1275.0,0.9272911542681227,0.9272911542681227,0.40348163045859886,win,1.0,0.9090909090909091,2024_05_HOU_BUF,HOU,BUF
00-0038976,2024,5,receptions,0.5,1.0,synthetic,over,-110,0.5238095238095238,-1266.0,0.9267712134146553,0.9267712134146553,0.40296168960513146,win,1.0,0.9090909090909091,2024_05_DEN_LV,DEN,LV
00-0035993,2024,5,passing_yards,74.5,194.0,synthetic,over,-110,0.5238095238095238,-1257.0,0.9263030804731632,0.9263030804731632,0.4024935566636394,win,1.0,0.9090909090909091,2024_05_MIA_NE,MIA,NE
00-0038618,2024,5,receptions,0.5,2.0,synthetic,over,-110,0.5238095238095238,-1241.0,0.9254392774844873,0.9254392774844873,0.40162975367496345,win,1.0,0.9090909090909091,2024_05_HOU_BUF,HOU,BUF
00-0036527,2024,5,receiving_yards,2.5,12.0,synthetic,over,-110,0.5238095238095238,-1215.0,0.9239823562795917,0.9239823562795917,0.40017283247006785,win,1.0,0.9090909090909091,2024_05_LV_DEN,LV,DEN
00-0036887,2024,5,receptions,0.5,2.0,synthetic,over,-110,0.5238095238095238,-1213.0,0.9238254837477047,0.9238254837477047,0.40001595993818084,win,1.0,0.9090909090909091,2024_05_JAX_IND,JAX,IND
00-0032764,2024,5,rushing_tds,1.5,1.0,synthetic,under,-110,0.5238095238095238,-1213.0,0.9238109450365259,0.9238109450365259,0.4000014212270021,win,1.0,0.9090909090909091,2024_05_BAL_CIN,BAL,CIN
00-0033854,2024,5,rushing_yards,2.5,30.0,synthetic,over,-110,0.5238095238095238,-1192.0,0.922575660452694,0.922575660452694,0.3987661366431702,win,1.0,0.9090909090909091,2024_05_HOU_BUF,HOU,BUF
00-0038783,2024,5,receptions,0.5,1.0,synthetic,over,-110,0.5238095238095238,-1179.0,0.9217871941061255,0.9217871941061255,0.3979776702966017,win,1.0,0.9090909090909091,2024_05_DEN_LV,DEN,LV
00-0036331,2024,5,receptions,0.5,0.0,synthetic,over,-110,0.5238095238095238,-1178.0,0.9217658902429463,0.9217658902429463,0.39795636643342247,loss,1.0,-1.0,2024_05_JAX_IND,JAX,IND
00-0036527,2024,5,receptions,0.5,1.0,synthetic,over,-110,0.5238095238095238,-1136.0,0.9191043682258223,0.9191043682258223,0.3952948444162985,win,1.0,0.9090909090909091,2024_05_LV_DEN,LV,DEN
00-0033921,2024,5,receptions,6.5,5.0,synthetic,under,-110,0.5238095238095238,-1034.0,0.9118263309658885,0.9118263309658885,0.38801680715636466,win,1.0,0.9090909090909091,2024_05_TB_ATL,TB,ATL
00-0031588,2024,5,rushing_yards,3.5,0.0,synthetic,over,-110,0.5238095238095238,-1032.0,0.9116596497397257,0.9116596497397257,0.38785012593020185,loss,1.0,-1.0,2024_05_HOU_BUF,HOU,BUF
00-0033319,2024,5,rushing_yards,3.5,0.0,synthetic,over,-110,0.5238095238095238,-1032.0,0.9116596497397257,0.9116596497397257,0.38785012593020185,loss,1.0,-1.0,2024_05_MIN_NYJ,MIN,NYJ
00-0038117,2024,5,rushing_yards,3.5,4.0,synthetic,over,-110,0.5238095238095238,-1032.0,0.9116596497397257,0.9116596497397257,0.38785012593020185,win,1.0,0.9090909090909091,2024_05_NYG_SEA,NYG,SEA
00-0039342,2024,5,rushing_yards,3.5,0.0,synthetic,over,-110,0.5238095238095238,-1032.0,0.9116596497397257,0.9116596497397257,0.38785012593020185,loss,1.0,-1.0,2024_05_CAR_CHI,CAR,CHI
00-0039893,2024,5,rushing_yards,3.5,0.0,synthetic,over,-110,0.5238095238095238,-1032.0,0.9116596497397257,0.9116596497397257,0.38785012593020185,loss,1.0,-1.0,2024_05_JAX_IND,JAX,IND
00-0039040,2024,5,carries,13.5,3.0,synthetic,under,-110,0.5238095238095238,-1028.0,0.9113688702675228,0.9113688702675228,0.38755934645799894,win,1.0,0.9090909090909091,2024_05_MIA_NE,MIA,NE
00-0036275,2024,5,carries,13.5,21.0,synthetic,under,-110,0.5238095238095238,-1007.0,0.9096921485320228,0.9096921485320228,0.385882624722499,loss,1.0,-1.0,2024_05_CHI_CAR,CHI,CAR
00-0031687,2024,5,receiving_yards,3.5,18.0,synthetic,over,-110,0.5238095238095238,-1006.0,0.9096004410402831,0.9096004410402831,0.3857909172307593,win,1.0,0.9090909090909091,2024_05_MIA_NE,MIA,NE
00-0032104,2024,5,receiving_yards,3.5,9.0,synthetic,over,-110,0.5238095238095238,-1006.0,0.9096004410402831,0.9096004410402831,0.3857909172307593,win,1.0,0.9090909090909091,2024_05_LV_DEN,LV,DEN
00-0033925,2024,5,receiving_yards,3.5,16.0,synthetic,over,-110,0.5238095238095238,-1006.0,0.9096004410402831,0.9096004410402831,0.3857909172307593,win,1.0,0.9090909090909091,2024_05_CLE_WAS,CLE,WAS
00-0039875,2024,5,receiving_yards,3.5,4.0,synthetic,over,-110,0.5238095238095238,-1006.0,0.9096004410402831,0.9096004410402831,0.3857909172307593,win,1.0,0.9090909090909091,2024_05_BUF_HOU,BUF,HOU
00-0039868,2024,5,receiving_yards,3.5,20.0,synthetic,over,-110,0.5238095238095238,-897.0,0.8996532960551051,0.8996532960551051,0.3758437722455813,win,1.0,0.9090909090909091,2024_05_DEN_LV,DEN,LV
00-0037239,2024,5,receptions,5.5,2.0,synthetic,under,-110,0.5238095238095238,-877.0,0.8976438495996164,0.8976438495996164,0.37383432579009257,win,1.0,0.9090909090909091,2024_05_NO_KC,NO,KC
00-0036887,2024,5,receiving_yards,3.5,17.0,synthetic,over,-110,0.5238095238095238,-864.0,0.8962831191763174,0.8962831191763174,0.3724735953667936,win,1.0,0.9090909090909091,2024_05_JAX_IND,JAX,IND
00-0039146,2024,5,receiving_yards,84.5,78.0,synthetic,under,-110,0.5238095238095238,-863.0,0.8961681309240834,0.8961681309240834,0.3723586071145596,win,1.0,0.9090909090909091,2024_05_GB_LA,GB,LA
00-0036554,2024,5,receiving_yards,122.5,78.0,synthetic,under,-110,0.5238095238095238,-811.0,0.8902304138475632,0.8902304138475632,0.36642089003803935,win,1.0,0.9090909090909091,2024_05_HOU_BUF,HOU,BUF
00-0037525,2024,5,rushing_yards,111.5,89.0,synthetic,under,-110,0.5238095238095238,-809.0,0.8899311920253636,0.8899311920253636,0.3661216682158398,win,1.0,0.9090909090909091,2024_05_SF_ARI,SF,ARI
00-0035289,2024,5,rushing_yards,4.5,22.0,synthetic,over,-110,0.5238095238095238,-789.0,0.8874902002642078,0.8874902002642078,0.36368067645468394,win,1.0,0.9090909090909091,2024_05_LV_DEN,LV,DEN
00-0039064,2024,5,rushing_yards,4.5,9.0,synthetic,over,-110,0.5238095238095238,-789.0,0.8874902002642078,0.8874902002642078,0.36368067645468394,win,1.0,0.9090909090909091,2024_05_BAL_CIN,BAL,CIN
00-0036259,2024,5,receiving_yards,91.5,13.0,synthetic,under,-110,0.5238095238095238,-780.0,0.8863919361853764,0.8863919361853764,0.36258241237585254,win,1.0,0.9090909090909091,2024_05_SF_ARI,SF,ARI
00-0035125,2024,5,receiving_yards,4.5,0.0,synthetic,over,-110,0.5238095238095238,-767.0,0.8846628373474623,0.8846628373474623,0.3608533135379385,loss,1.0,-1.0,2024_05_MIA_NE,MIA,NE
00-0036984,2024,5,receiving_yards,4.5,25.0,synthetic,over,-110,0.5238095238095238,-767.0,0.8846628373474623,0.8846628373474623,0.3608533135379385,win,1.0,0.9090909090909091,2024_05_IND_JAX,IND,JAX
00-0037238,2024,5,receptions,5.5,12.0,synthetic,under,-110,0.5238095238095238,-764.0,0.8842587053209715,0.8842587053209715,0.36044918151144767,loss,1.0,-1.0,2024_05_ATL_TB,ATL,TB
00-0034972,2024,5,carries,4.5,15.0,synthetic,over,-110,0.5238095238095238,-747.0,0.8819122013668198,0.8819122013668198,0.35810267755729597,win,1.0,0.9090909090909091,2024_05_LV_DEN,LV,DEN
00-0035640,2024,5,receiving_yards,91.5,55.0,synthetic,under,-110,0.5238095238095238,-741.0,0.8810887659636712,0.8810887659636712,0.3572792421541474,win,1.0,0.9090909090909091,2024_05_SEA_NYG,SEA,NYG
00-0038542,2024,5,carries,13.5,12.0,synthetic,under,-110,0.5238095238095238,-736.0,0.8804292241942963,0.8804292241942963,0.3566197003847724,win,1.0,0.9090909090909091,2024_05_ATL_TB,ATL,TB
00-0034796,2024,5,rushing_yards,77.5,55.0,synthetic,under,-110,0.5238095238095238,-736.0,0.8804262420877537,0.8804262420877537,0.3566167182782298,win,1.0,0.9090909090909091,2024_05_BAL_CIN,BAL,CIN
00-0036251,2024,5,carries,12.5,9.0,synthetic,under,-110,0.5238095238095238,-735.0,0.8802057704501387,0.8802057704501387,0.35639624664061487,win,1.0,0.9090909090909091,2024_05_CIN_BAL,CIN,BAL
00-0033885,2024,5,receptions,5.5,1.0,synthetic,under,-110,0.5238095238095238,-730.0,0.8794972226285254,0.8794972226285254,0.35568769881900153,win,1.0,0.9090909090909091,2024_05_CLE_WAS,CLE,WAS
00-0035993,2024,5,completions,8.5,18.0,synthetic,over,-110,0.5238095238095238,-727.0,0.8790086622215288,0.8790086622215288,0.355199138412005,win,1.0,0.9090909090909091,2024_05_MIA_NE,MIA,NE
00-0033439,2024,5,receiving_yards,4.5,7.0,synthetic,over,-110,0.5238095238095238,-690.0,0.873468047310349,0.873468047310349,0.34965852350082516,win,1.0,0.9090909090909091,2024_05_SEA_NYG,SEA,NYG
00-0036259,2024,5,receptions,5.5,1.0,synthetic,under,-110,0.5238095238095238,-683.0,0.8723651558750806,0.8723651558750806,0.34855563206555673,win,1.0,0.9090909090909091,2024_05_SF_ARI,SF,ARI
00-0033873,2024,5,interceptions,1.5,1.0,synthetic,under,-110,0.5238095238095238,-682.0,0.8721664606114694,0.8721664606114694,0.34835693680194557,win,1.0,0.9090909090909091,2024_05_KC_NO,KC,NO
00-0038976,2024,5,receiving_yards,4.5,7.0,synthetic,over,-110,0.5238095238095238,-679.0,0.8716922559618985,0.8716922559618985,0.34788273215237464,win,1.0,0.9090909090909091,2024_05_DEN_LV,DEN,LV
00-0038416,2024,5,interceptions,1.5,0.0,synthetic,under,-110,0.5238095238095238,-674.0,0.8707691616190096,0.8707691616190096,0.3469596378094858,win,1.0,0.9090909090909091,2024_05_CHI_CAR,CHI,CAR
00-0030565,2024,5,interceptions,1.5,0.0,synthetic,under,-110,0.5238095238095238,-670.0,0.8700886142271308,0.8700886142271308,0.34627909041760696,win,1.0,0.9090909090909091,2024_05_SEA_NYG,SEA,NYG
00-0034869,2024,5,passing_tds,2.5,0.0,synthetic,under,-110,0.5238095238095238,-665.0,0.8693212802464731,0.8693212802464731,0.3455117564369493,win,1.0,0.9090909090909091,2024_05_MIN_NYJ,MIN,NYJ
00-0039338,2024,5,receptions,5.5,8.0,synthetic,under,-110,0.5238095238095238,-664.0,0.869180047937479,0.869180047937479,0.3453705241279552,loss,1.0,-1.0,2024_05_LV_DEN,LV,DEN
00-0039363,2024,5,rushing_yards,4.5,22.0,synthetic,over,-110,0.5238095238095238,-662.0,0.868792916186912,0.868792916186912,0.3449833923773882,win,1.0,0.9090909090909091,2024_05_SF_ARI,SF,ARI
00-0032764,2024,5,rushing_yards,120.5,92.0,synthetic,under,-110,0.5238095238095238,-648.0,0.8663568539557904,0.8663568539557904,0.3425473301462666,win,1.0,0.9090909090909091,2024_05_BAL_CIN,BAL,CIN
00-0029604,2024,5,interceptions,1.5,1.0,synthetic,under,-110,0.5238095238095238,-645.0,0.8657745890327969,0.8657745890327969,0.3419650652232731,win,1.0,0.9090909090909091,2024_05_ATL_TB,ATL,TB
00-0037247,2024,5,receptions,5.5,3.0,synthetic,under,-110,0.5238095238095238,-643.0,0.8653504327464299,0.8653504327464299,0.34154090893690603,win,1.0,0.9090909090909091,2024_05_PIT_DAL,PIT,DAL
